filepath,inferred_plane,gemini_blocked
archive_v2/Testing\notumor\Te-no_232.jpg,axial,False
archive_v2/Testing\notumor\Te-no_233.jpg,axial,False
archive_v2/Testing\notumor\Te-no_234.jpg,axial,False
archive_v2/Testing\notumor\Te-no_235.jpg,axial,False
archive_v2/Testing\notumor\Te-no_236.jpg,axial,False
archive_v2/Testing\notumor\Te-no_237.jpg,axial,False
archive_v2/Testing\notumor\Te-no_238.jpg,axial,False
archive_v2/Testing\notumor\Te-no_239.jpg,axial,False
archive_v2/Testing\notumor\Te-no_24.jpg,axial,False
archive_v2/Testing\notumor\Te-no_240.jpg,axial,False
archive_v2/Testing\notumor\Te-no_241.jpg,axial,False
archive_v2/Testing\notumor\Te-no_242.jpg,axial,False
archive_v2/Testing\notumor\Te-no_243.jpg,axial,False
archive_v2/Testing\notumor\Te-no_244.jpg,axial,False
archive_v2/Testing\notumor\Te-no_245.jpg,axial,False
archive_v2/Testing\notumor\Te-no_246.jpg,axial,False
archive_v2/Testing\notumor\Te-no_247.jpg,axial,False
archive_v2/Testing\notumor\Te-no_248.jpg,axial,False
archive_v2/Testing\notumor\Te-no_249.jpg,axial,False
archive_v2/Testing\notumor\Te-no_25.jpg,axial,False
archive_v2/Testing\notumor\Te-no_250.jpg,axial,False
archive_v2/Testing\notumor\Te-no_251.jpg,axial,False
archive_v2/Testing\notumor\Te-no_252.jpg,axial,False
archive_v2/Testing\notumor\Te-no_253.jpg,axial,False
archive_v2/Testing\notumor\Te-no_254.jpg,axial,False
archive_v2/Testing\notumor\Te-no_255.jpg,axial,False
archive_v2/Testing\notumor\Te-no_256.jpg,axial,False
archive_v2/Testing\notumor\Te-no_257.jpg,axial,False
archive_v2/Testing\notumor\Te-no_258.jpg,axial,False
archive_v2/Testing\notumor\Te-no_259.jpg,axial,False
archive_v2/Testing\notumor\Te-no_26.jpg,axial,False
archive_v2/Testing\notumor\Te-no_260.jpg,axial,False
archive_v2/Testing\notumor\Te-no_261.jpg,axial,False
archive_v2/Testing\notumor\Te-no_262.jpg,axial,False
archive_v2/Testing\notumor\Te-no_263.jpg,axial,False
archive_v2/Testing\notumor\Te-no_264.jpg,axial,False
archive_v2/Testing\notumor\Te-no_265.jpg,axial,False
archive_v2/Testing\notumor\Te-no_266.jpg,axial,False
archive_v2/Testing\notumor\Te-no_267.jpg,axial,False
archive_v2/Testing\notumor\Te-no_268.jpg,axial,False
archive_v2/Testing\notumor\Te-no_269.jpg,axial,False
archive_v2/Testing\notumor\Te-no_27.jpg,axial,False
archive_v2/Testing\notumor\Te-no_270.jpg,axial,False
archive_v2/Testing\notumor\Te-no_271.jpg,axial,False
archive_v2/Testing\notumor\Te-no_272.jpg,axial,False
archive_v2/Testing\notumor\Te-no_273.jpg,axial,False
archive_v2/Testing\notumor\Te-no_274.jpg,axial,False
archive_v2/Testing\notumor\Te-no_275.jpg,axial,False
archive_v2/Testing\notumor\Te-no_276.jpg,axial,False
archive_v2/Testing\notumor\Te-no_277.jpg,axial,False
archive_v2/Testing\notumor\Te-no_278.jpg,axial,False
archive_v2/Testing\notumor\Te-no_279.jpg,axial,False
archive_v2/Testing\notumor\Te-no_28.jpg,axial,False
archive_v2/Testing\notumor\Te-no_280.jpg,axial,False
archive_v2/Testing\notumor\Te-no_281.jpg,axial,False
archive_v2/Testing\notumor\Te-no_282.jpg,axial,False
archive_v2/Testing\notumor\Te-no_283.jpg,axial,False
archive_v2/Testing\notumor\Te-no_284.jpg,axial,False
archive_v2/Testing\notumor\Te-no_285.jpg,axial,False
archive_v2/Testing\notumor\Te-no_286.jpg,axial,False
archive_v2/Testing\notumor\Te-no_287.jpg,axial,False
archive_v2/Testing\notumor\Te-no_288.jpg,axial,False
archive_v2/Testing\notumor\Te-no_289.jpg,axial,False
archive_v2/Testing\notumor\Te-no_29.jpg,axial,False
archive_v2/Testing\notumor\Te-no_290.jpg,axial,False
archive_v2/Testing\notumor\Te-no_291.jpg,axial,False
archive_v2/Testing\notumor\Te-no_292.jpg,axial,False
archive_v2/Testing\notumor\Te-no_293.jpg,axial,False
archive_v2/Testing\notumor\Te-no_294.jpg,axial,False
archive_v2/Testing\notumor\Te-no_295.jpg,axial,False
archive_v2/Testing\notumor\Te-no_296.jpg,axial,False
archive_v2/Testing\notumor\Te-no_297.jpg,axial,False
archive_v2/Testing\notumor\Te-no_298.jpg,axial,False
archive_v2/Testing\notumor\Te-no_299.jpg,axial,False
archive_v2/Testing\notumor\Te-no_3.jpg,axial,False
archive_v2/Testing\notumor\Te-no_30.jpg,axial,False
archive_v2/Testing\notumor\Te-no_300.jpg,axial,False
archive_v2/Testing\notumor\Te-no_301.jpg,axial,False
archive_v2/Testing\notumor\Te-no_302.jpg,axial,False
archive_v2/Testing\notumor\Te-no_303.jpg,axial,False
archive_v2/Testing\notumor\Te-no_304.jpg,axial,False
archive_v2/Testing\notumor\Te-no_305.jpg,axial,False
archive_v2/Testing\notumor\Te-no_306.jpg,axial,False
archive_v2/Testing\notumor\Te-no_307.jpg,axial,False
archive_v2/Testing\notumor\Te-no_308.jpg,axial,False
archive_v2/Testing\notumor\Te-no_309.jpg,axial,False
archive_v2/Testing\notumor\Te-no_31.jpg,axial,False
archive_v2/Testing\notumor\Te-no_310.jpg,axial,False
archive_v2/Testing\notumor\Te-no_311.jpg,axial,False
archive_v2/Testing\notumor\Te-no_312.jpg,axial,False
archive_v2/Testing\notumor\Te-no_313.jpg,axial,False
archive_v2/Testing\notumor\Te-no_314.jpg,axial,False
archive_v2/Testing\notumor\Te-no_315.jpg,axial,False
archive_v2/Testing\notumor\Te-no_316.jpg,axial,False
archive_v2/Testing\notumor\Te-no_317.jpg,axial,False
archive_v2/Testing\notumor\Te-no_318.jpg,axial,False
archive_v2/Testing\notumor\Te-no_319.jpg,axial,False
archive_v2/Testing\notumor\Te-no_32.jpg,axial,False
archive_v2/Testing\notumor\Te-no_320.jpg,axial,False
archive_v2/Testing\notumor\Te-no_321.jpg,axial,False
archive_v2/Testing\notumor\Te-no_322.jpg,axial,False
archive_v2/Testing\notumor\Te-no_323.jpg,axial,False
archive_v2/Testing\notumor\Te-no_324.jpg,axial,False
archive_v2/Testing\notumor\Te-no_325.jpg,axial,False
archive_v2/Testing\notumor\Te-no_326.jpg,axial,False
archive_v2/Testing\notumor\Te-no_327.jpg,axial,False
archive_v2/Testing\notumor\Te-no_328.jpg,axial,False
archive_v2/Testing\notumor\Te-no_329.jpg,axial,False
archive_v2/Testing\notumor\Te-no_33.jpg,axial,False
archive_v2/Testing\notumor\Te-no_330.jpg,axial,False
archive_v2/Testing\notumor\Te-no_331.jpg,axial,False
archive_v2/Testing\notumor\Te-no_332.jpg,axial,False
archive_v2/Testing\notumor\Te-no_333.jpg,axial,False
archive_v2/Testing\notumor\Te-no_334.jpg,axial,False
archive_v2/Testing\notumor\Te-no_335.jpg,axial,False
archive_v2/Testing\notumor\Te-no_336.jpg,axial,False
archive_v2/Testing\notumor\Te-no_337.jpg,axial,False
archive_v2/Testing\notumor\Te-no_338.jpg,axial,False
archive_v2/Testing\notumor\Te-no_339.jpg,axial,False
archive_v2/Testing\notumor\Te-no_34.jpg,axial,False
archive_v2/Testing\notumor\Te-no_340.jpg,axial,False
archive_v2/Testing\notumor\Te-no_341.jpg,axial,False
archive_v2/Testing\notumor\Te-no_342.jpg,axial,False
archive_v2/Testing\notumor\Te-no_343.jpg,axial,False
archive_v2/Testing\notumor\Te-no_344.jpg,axial,False
archive_v2/Testing\notumor\Te-no_345.jpg,axial,False
archive_v2/Testing\notumor\Te-no_346.jpg,axial,False
archive_v2/Testing\notumor\Te-no_347.jpg,axial,False
archive_v2/Testing\notumor\Te-no_348.jpg,axial,False
archive_v2/Testing\notumor\Te-no_349.jpg,axial,False
archive_v2/Testing\notumor\Te-no_35.jpg,axial,False
archive_v2/Testing\notumor\Te-no_350.jpg,axial,False
archive_v2/Testing\notumor\Te-no_351.jpg,axial,False
archive_v2/Testing\notumor\Te-no_352.jpg,axial,False
archive_v2/Testing\notumor\Te-no_353.jpg,axial,False
archive_v2/Testing\notumor\Te-no_354.jpg,axial,False
archive_v2/Testing\notumor\Te-no_355.jpg,axial,False
archive_v2/Testing\notumor\Te-no_356.jpg,axial,False
archive_v2/Testing\notumor\Te-no_357.jpg,axial,False
archive_v2/Testing\notumor\Te-no_358.jpg,axial,False
archive_v2/Testing\notumor\Te-no_359.jpg,axial,False
archive_v2/Testing\notumor\Te-no_36.jpg,axial,False
archive_v2/Testing\notumor\Te-no_360.jpg,axial,False
archive_v2/Testing\notumor\Te-no_361.jpg,axial,False
archive_v2/Testing\notumor\Te-no_362.jpg,axial,False
archive_v2/Testing\notumor\Te-no_363.jpg,axial,False
archive_v2/Testing\notumor\Te-no_364.jpg,axial,False
archive_v2/Testing\notumor\Te-no_365.jpg,axial,False
archive_v2/Testing\notumor\Te-no_366.jpg,axial,False
archive_v2/Testing\notumor\Te-no_367.jpg,axial,False
archive_v2/Testing\notumor\Te-no_368.jpg,axial,False
archive_v2/Testing\notumor\Te-no_369.jpg,axial,False
archive_v2/Testing\notumor\Te-no_37.jpg,axial,False
archive_v2/Testing\notumor\Te-no_370.jpg,axial,False
archive_v2/Testing\notumor\Te-no_371.jpg,axial,False
archive_v2/Testing\notumor\Te-no_372.jpg,axial,False
archive_v2/Testing\notumor\Te-no_373.jpg,axial,False
archive_v2/Testing\notumor\Te-no_374.jpg,axial,False
archive_v2/Testing\notumor\Te-no_375.jpg,axial,False
archive_v2/Testing\notumor\Te-no_376.jpg,axial,False
archive_v2/Testing\notumor\Te-no_377.jpg,axial,False
archive_v2/Testing\notumor\Te-no_378.jpg,axial,False
archive_v2/Testing\notumor\Te-no_379.jpg,axial,False
archive_v2/Testing\notumor\Te-no_38.jpg,axial,False
archive_v2/Testing\notumor\Te-no_380.jpg,axial,False
archive_v2/Testing\notumor\Te-no_381.jpg,axial,False
archive_v2/Testing\notumor\Te-no_382.jpg,axial,False
archive_v2/Testing\notumor\Te-no_383.jpg,axial,False
archive_v2/Testing\notumor\Te-no_384.jpg,axial,False
archive_v2/Testing\notumor\Te-no_385.jpg,axial,False
archive_v2/Testing\notumor\Te-no_386.jpg,axial,False
archive_v2/Testing\notumor\Te-no_387.jpg,axial,False
archive_v2/Testing\notumor\Te-no_388.jpg,axial,False
archive_v2/Testing\notumor\Te-no_389.jpg,axial,False
archive_v2/Testing\notumor\Te-no_39.jpg,axial,False
archive_v2/Testing\notumor\Te-no_390.jpg,axial,False
archive_v2/Testing\notumor\Te-no_391.jpg,axial,False
archive_v2/Testing\notumor\Te-no_392.jpg,axial,False
archive_v2/Testing\notumor\Te-no_393.jpg,axial,False
archive_v2/Testing\notumor\Te-no_394.jpg,axial,False
archive_v2/Testing\notumor\Te-no_395.jpg,axial,False
archive_v2/Testing\notumor\Te-no_396.jpg,axial,False
archive_v2/Testing\notumor\Te-no_397.jpg,axial,False
archive_v2/Testing\notumor\Te-no_398.jpg,axial,False
archive_v2/Testing\notumor\Te-no_399.jpg,axial,False
archive_v2/Testing\notumor\Te-no_4.jpg,axial,False
archive_v2/Testing\notumor\Te-no_40.jpg,axial,False
archive_v2/Testing\notumor\Te-no_400.jpg,axial,False
archive_v2/Testing\notumor\Te-no_41.jpg,axial,False
archive_v2/Testing\notumor\Te-no_42.jpg,axial,False
archive_v2/Testing\notumor\Te-no_43.jpg,axial,False
archive_v2/Testing\notumor\Te-no_44.jpg,axial,False
archive_v2/Testing\notumor\Te-no_45.jpg,axial,False
archive_v2/Testing\notumor\Te-no_46.jpg,axial,False
archive_v2/Testing\notumor\Te-no_47.jpg,axial,False
archive_v2/Testing\notumor\Te-no_48.jpg,axial,False
archive_v2/Testing\notumor\Te-no_49.jpg,axial,False
archive_v2/Testing\notumor\Te-no_5.jpg,axial,False
archive_v2/Testing\notumor\Te-no_50.jpg,axial,False
archive_v2/Testing\notumor\Te-no_51.jpg,axial,False
archive_v2/Testing\notumor\Te-no_52.jpg,axial,False
archive_v2/Testing\notumor\Te-no_53.jpg,axial,False
archive_v2/Testing\notumor\Te-no_54.jpg,axial,False
archive_v2/Testing\notumor\Te-no_55.jpg,axial,False
archive_v2/Testing\notumor\Te-no_56.jpg,axial,False
archive_v2/Testing\notumor\Te-no_57.jpg,axial,False
archive_v2/Testing\notumor\Te-no_58.jpg,axial,False
archive_v2/Testing\notumor\Te-no_59.jpg,axial,False
archive_v2/Testing\notumor\Te-no_6.jpg,axial,False
archive_v2/Testing\notumor\Te-no_60.jpg,axial,False
archive_v2/Testing\notumor\Te-no_61.jpg,axial,False
archive_v2/Testing\notumor\Te-no_62.jpg,axial,False
archive_v2/Testing\notumor\Te-no_63.jpg,axial,False
archive_v2/Testing\notumor\Te-no_64.jpg,axial,False
archive_v2/Testing\notumor\Te-no_65.jpg,axial,False
archive_v2/Testing\notumor\Te-no_66.jpg,axial,False
archive_v2/Testing\notumor\Te-no_67.jpg,axial,False
archive_v2/Testing\notumor\Te-no_68.jpg,axial,False
archive_v2/Testing\notumor\Te-no_69.jpg,axial,False
archive_v2/Testing\notumor\Te-no_7.jpg,axial,False
archive_v2/Testing\notumor\Te-no_70.jpg,axial,False
archive_v2/Testing\notumor\Te-no_71.jpg,axial,False
archive_v2/Testing\notumor\Te-no_72.jpg,axial,False
archive_v2/Testing\notumor\Te-no_73.jpg,axial,False
archive_v2/Testing\notumor\Te-no_74.jpg,axial,False
archive_v2/Testing\notumor\Te-no_75.jpg,axial,False
archive_v2/Testing\notumor\Te-no_76.jpg,axial,False
archive_v2/Testing\notumor\Te-no_77.jpg,axial,False
archive_v2/Testing\notumor\Te-no_78.jpg,axial,False
archive_v2/Testing\notumor\Te-no_79.jpg,axial,False
archive_v2/Testing\notumor\Te-no_8.jpg,axial,False
archive_v2/Testing\notumor\Te-no_80.jpg,axial,False
archive_v2/Testing\notumor\Te-no_81.jpg,axial,False
archive_v2/Testing\notumor\Te-no_82.jpg,axial,False
archive_v2/Testing\notumor\Te-no_83.jpg,axial,False
archive_v2/Testing\notumor\Te-no_84.jpg,axial,False
archive_v2/Testing\notumor\Te-no_85.jpg,axial,False
archive_v2/Testing\notumor\Te-no_86.jpg,axial,False
archive_v2/Testing\notumor\Te-no_87.jpg,axial,False
archive_v2/Testing\notumor\Te-no_88.jpg,axial,False
archive_v2/Testing\notumor\Te-no_89.jpg,axial,False
archive_v2/Testing\notumor\Te-no_9.jpg,axial,False
archive_v2/Testing\notumor\Te-no_90.jpg,axial,False
archive_v2/Testing\notumor\Te-no_91.jpg,axial,False
archive_v2/Testing\notumor\Te-no_92.jpg,axial,False
archive_v2/Testing\notumor\Te-no_93.jpg,axial,False
archive_v2/Testing\notumor\Te-no_94.jpg,axial,False
archive_v2/Testing\notumor\Te-no_95.jpg,axial,False
archive_v2/Testing\notumor\Te-no_96.jpg,axial,False
archive_v2/Testing\notumor\Te-no_97.jpg,axial,False
archive_v2/Testing\notumor\Te-no_98.jpg,axial,False
archive_v2/Testing\notumor\Te-no_99.jpg,axial,False
archive_v2/Testing\pituitary\pituitary_TT_0001.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0004.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0006.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0016.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0019.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0025.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0027.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0030.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0032.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0034.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0035.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0036.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0042.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0044.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0047.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0049.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0057.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0062.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0063.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0065.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0068.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0070.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0080.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0089.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0099.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0102.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0103.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0106.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0117.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0136.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0137.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0140.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0145.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0149.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0151.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0155.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0156.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0157.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0164.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0165.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0170.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0171.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0190.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0198.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0205.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0219.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0220.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0237.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0238.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0245.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0249.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0255.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0260.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0270.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0271.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0273.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0278.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0279.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0285.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0288.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0294.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0308.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0317.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0320.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0323.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0324.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0327.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0353.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0354.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0357.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0359.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0362.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0371.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0373.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0374.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0376.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0385.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0390.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0400.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0407.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0418.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0423.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0424.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0427.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0434.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0439.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0444.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0446.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0447.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0448.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0455.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0464.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0471.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0483.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0492.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0493.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0499.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0502.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0509.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0516.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0520.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0523.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0543.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0544.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0553.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0554.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0556.jpg,unknown,True
archive_v2/Testing\pituitary\pituitary_TT_0563.jpg,unknown,True
